cell_index,n,k,mu2,rho,controls,hetero,expected_first_stage_f,estimator,n_reps,n_failed,median_bias,mean_bias,mad,rmse,iqr_sd,coverage,median_ci_width,se_ratio,median_first_stage_f
6,500,20,25.0,0.5,0,False,2.25,JIVE2,2000,0,-0.4851810749002162,-0.5147286527963704,0.4851810749002162,0.5869487326435705,0.2681088815653916,0.303,0.8042117840264256,0.7633511666097987,2.215121611935901
6,500,20,25.0,0.5,0,False,2.25,UJIVE1,2000,0,-0.0393029896986974,-0.1652450353857493,0.2176956974883285,1.1050648673785997,0.3308313410839546,0.952,1.1674744097487952,0.8980610617771003,2.215121611935901
6,500,20,25.0,0.5,0,False,2.25,UJIVE2,2000,0,-0.0369833762290904,-0.16293588461083,0.2181852358889015,1.0955559322081696,0.3300420950648178,0.952,1.1697701243062713,0.901978804480549,2.215121611935901
7,500,20,25.0,0.5,2,False,2.25,OLS,2000,0,0.4751965546903631,0.4770806748746782,0.4751965546903631,0.4785939436961482,0.0395229876266929,0.0,0.1484339148895026,0.9557498785399106,2.20372494435029
7,500,20,25.0,0.5,2,False,2.25,2SLS,2000,0,0.2196167584490223,0.219848282505171,0.220262907865581,0.2620435957764691,0.1367538584530471,0.621,0.5362100432506369,0.9978292520117944,2.20372494435029
7,500,20,25.0,0.5,2,False,2.25,JIVE1,2000,0,-0.5784140823457732,-0.6216362120525019,0.5784140823457732,0.6953127902389705,0.2792858287685711,0.136,0.806210834765837,0.7346163780716032,2.20372494435029
7,500,20,25.0,0.5,2,False,2.25,JIVE2,2000,0,-0.5584335530980258,-0.6032917224414317,0.5584335530980258,0.6862412144721969,0.2958354221675396,0.206,0.8373788672854194,0.7203319845541749,2.20372494435029
7,500,20,25.0,0.5,2,False,2.25,UJIVE1,2000,0,-0.065303016659441,-0.074786093201139,0.2398926849987043,3.4343641506724354,0.3803665657776084,0.9645,1.316250522640505,0.880637342111756,2.20372494435029
7,500,20,25.0,0.5,2,False,2.25,UJIVE2,2000,0,-0.0661933330181524,-0.2198364571155108,0.2415011579634345,5.968159693241604,0.3802386344719265,0.9635,1.3240423168535191,0.8861484860361862,2.20372494435029
8,500,20,100.0,0.5,0,False,6.0,OLS,2000,0,0.4152006977263522,0.4149431954659233,0.4152006977263522,0.4165306834869295,0.0353984825959466,0.0,0.1418257973447665,1.0196138595651936,5.987764060520151
8,500,20,100.0,0.5,0,False,6.0,2SLS,2000,0,0.0833413736778284,0.0791637214085071,0.0892532871970668,0.117305195902399,0.0881292922105983,0.8245,0.3430359545714543,0.990568474140601,5.987764060520151
8,500,20,100.0,0.5,0,False,6.0,JIVE1,2000,0,-0.1873479478856845,-0.1971043452915779,0.1873479478856845,0.2289294810072113,0.1129101857434408,0.5415,0.3938918512053828,0.8877874809217198,5.987764060520151
8,500,20,100.0,0.5,0,False,6.0,JIVE2,2000,0,-0.150694546156766,-0.1605155479043847,0.151733177661659,0.2014665891646087,0.1200910128197421,0.7005,0.4029235482333266,0.853841549098357,5.987764060520151
8,500,20,100.0,0.5,0,False,6.0,UJIVE1,2000,0,-0.0054542415725142,-0.0153886674128887,0.077714573488766,0.1184649407384763,0.1163786964910915,0.9585,0.4359478173386575,0.9532924670455488,5.987764060520151
8,500,20,100.0,0.5,0,False,6.0,UJIVE2,2000,0,-0.0050554544590165,-0.0154022209326283,0.0778190278032248,0.1184232874314328,0.115735597570941,0.9595,0.4350989849582831,0.9567230863820376,5.987764060520151
9,500,20,100.0,0.5,2,False,6.0,OLS,2000,0,0.4155945010674886,0.4162206098334817,0.4155945010674886,0.417750601310638,0.0344720360270126,0.0,0.1417275809666542,1.046280943982087,5.937341471225802
9,500,20,100.0,0.5,2,False,6.0,2SLS,2000,0,0.0794237541125514,0.0773890477637498,0.0864016533154414,0.1170153149378692,0.0825031050341542,0.8385,0.3464101368042079,1.068516355788509,5.937341471225802
9,500,20,100.0,0.5,2,False,6.0,JIVE1,2000,0,-0.2218856007987472,-0.2295319323053029,0.2218856007987472,0.2597040319619316,0.1108599081078111,0.4175,0.4051233409150231,0.9299800393622616,5.937341471225802
9,500,20,100.0,0.5,2,False,6.0,JIVE2,2000,0,-0.1838584097860153,-0.1914388563823682,0.1838584097860153,0.2299617508011505,0.1178479722788118,0.6075,0.4148883366824119,0.8959215597749912,5.937341471225802
9,500,20,100.0,0.5,2,False,6.0,UJIVE1,2000,0,-0.0211919105669925,-0.0311485222442485,0.0753776556643858,0.1286402643302464,0.1100614244521853,0.954,0.4529698666657837,1.047357769277695,5.937341471225802
9,500,20,100.0,0.5,2,False,6.0,UJIVE2,2000,0,-0.0223679772056739,-0.0312121531532599,0.0754340289248099,0.1285172710807336,0.1096213324212043,0.954,0.4532367090412583,1.052182021754613,5.937341471225802
10,500,20,300.0,0.5,0,False,16.0,OLS,2000,0,0.3125894415425713,0.3129573743727917,0.3125894415425713,0.3146437716343381,0.0324683250412847,0.0,0.1272824558714609,0.9976398843976064,15.902018205090863
10,500,20,300.0,0.5,0,False,16.0,2SLS,2000,0,0.030519453812173,0.0291421080488229,0.0429055909898116,0.0619317225259354,0.0555762948209182,0.905,0.2163800900337185,0.9908156315326376,15.902018205090863
10,500,20,300.0,0.5,0,False,16.0,JIVE1,2000,0,-0.0719097756205195,-0.0741652408041959,0.0724544602363752,0.0958567912100694,0.0616562725290879,0.7725,0.2284328018061326,0.9428581144935616,15.902018205090863
10,500,20,300.0,0.5,0,False,16.0,JIVE2,2000,0,-0.0298369676767094,-0.0319335134977985,0.0472940585980141,0.0710901614499788,0.0646267759231428,0.9285,0.2327764470610603,0.9166249762044316,15.902018205090863
10,500,20,300.0,0.5,0,False,16.0,UJIVE1,2000,0,-0.0029879602408218,-0.0048753227496193,0.0408286271940447,0.0607462369708844,0.061134119130978,0.9565,0.2358310516286966,0.9817083181231524,15.902018205090863
10,500,20,300.0,0.5,0,False,16.0,UJIVE2,2000,0,-0.0027589833775478,-0.0048952516926724,0.0408548782186749,0.0607612957323584,0.0617072549148338,0.9565,0.2358431141296198,0.9726399772809556,15.902018205090863
11,500,20,300.0,0.5,2,False,16.0,OLS,2000,0,0.3117862887394172,0.3118753987621733,0.3117862887394172,0.3135592121455294,0.0331642713966296,0.0,0.1270302015499869,0.9747593341100584,15.9681361135282
11,500,20,300.0,0.5,2,False,16.0,2SLS,2000,0,0.0293941089034475,0.0280337331290857,0.0427260955168418,0.0625920825276714,0.0545148186073621,0.9025,0.2158106653604684,1.0074400416223583,15.9681361135282
11,500,20,300.0,0.5,2,False,16.0,JIVE1,2000,0,-0.0830823747909794,-0.0851727833260709,0.0834048448533835,0.1062285127731841,0.0634086573084133,0.71,0.2287857116897729,0.918208305935241,15.9681361135282
11,500,20,300.0,0.5,2,False,16.0,JIVE2,2000,0,-0.0370997052361891,-0.0395325585506127,0.0523408604365689,0.0775905319992662,0.0663756030419477,0.891,0.2339990464874991,0.8971529383461472,15.9681361135282
11,500,20,300.0,0.5,2,False,16.0,UJIVE1,2000,0,-0.0081313469349511,-0.0095001456480377,0.0413391976117736,0.063590448333056,0.0614260570289419,0.9375,0.2372089571216062,0.9827415572696424,15.9681361135282
11,500,20,300.0,0.5,2,False,16.0,UJIVE2,2000,0,-0.0081088328812643,-0.0095217689069829,0.0411713534206714,0.0636388433672581,0.0615847483498845,0.9375,0.2374752509401713,0.9813096284121994,15.9681361135282
12,500,50,25.0,0.5,0,False,1.5,OLS,2000,0,0.4759116663445392,0.4754156583955057,0.4759116663445392,0.4769296141508605,0.0381220194257357,0.0,0.1491476153208319,0.9956473857362766,1.4842934009974993
12,500,50,25.0,0.5,0,False,1.5,2SLS,2000,0,0.3388102856043404,0.3367280197917192,0.3388102856043404,0.3532957244276445,0.1063683426399723,0.1185,0.4039905140963287,0.9665490927200115,1.4842934009974993
12,500,50,25.0,0.5,0,False,1.5,JIVE1,2000,0,-0.7189951449855916,-0.7430476195702342,0.7189951449855916,0.7793009569138409,0.2277542960788084,0.003,0.6539704209078849,0.7307295498065369,1.4842934009974993
12,500,50,25.0,0.5,0,False,1.5,JIVE2,2000,0,-0.6868125421481821,-0.7135414401164121,0.6868125421481821,0.7600915789111395,0.2528376164372507,0.018,0.71526856446316,0.7199338490146645,1.4842934009974993
12,500,50,25.0,0.5,0,False,1.5,UJIVE1,2000,0,0.0036490078124656,-0.7912165685031318,0.2928464939748157,34.974531739054285,0.4498967951990957,0.956,1.5550932672944282,0.8796475222561111,1.4842934009974993
12,500,50,25.0,0.5,0,False,1.5,UJIVE2,2000,0,0.0087343435604464,1.0695125322339591,0.2931147273312495,55.63805380770105,0.4461862846925974,0.9545,1.5601457460264698,0.8898444519303653,1.4842934009974993
13,500,50,25.0,0.5,2,False,1.5,OLS,2000,0,0.47605273187705,0.4758765319331648,0.47605273187705,0.4774734303862973,0.038772148887104,0.0,0.1488801336621055,0.9771871653306148,1.4672627296754568
13,500,50,25.0,0.5,2,False,1.5,2SLS,2000,0,0.3283623876930103,0.3309115962517888,0.3283623876930103,0.3486346503492316,0.1105785883460661,0.1415,0.4044354678751176,0.9307629117346944,1.4672627296754568
13,500,50,25.0,0.5,2,False,1.5,JIVE1,2000,0,-0.7665164402782153,-0.7913303508449654,0.7665164402782153,0.8267644343058527,0.2334119211781198,0.002,0.6702556979881067,0.7307660411621828,1.4672627296754568
13,500,50,25.0,0.5,2,False,1.5,JIVE2,2000,0,-0.7407810493901146,-0.7662842101060716,0.7407810493901146,0.8118164989925569,0.2637359623135883,0.011,0.7398801113229607,0.7139254700242286,1.4672627296754568
13,500,50,25.0,0.5,2,False,1.5,UJIVE1,2000,0,-0.0444129122676758,-0.2179990168913295,0.3227206354691093,10.445593896773264,0.5203481868718312,0.962,1.8214740909773592,0.8908197323874265,1.4672627296754568
13,500,50,25.0,0.5,2,False,1.5,UJIVE2,2000,0,-0.041103483834922,2.1826943775763756,0.3201411266868819,65.43636234922495,0.5265267432287646,0.961,1.824949655933691,0.8820461923800808,1.4672627296754568
14,500,50,100.0,0.5,0,False,3.0,OLS,2000,0,0.4156488248303193,0.4153940796366065,0.4156488248303193,0.4169473809861388,0.0372387533357788,0.0,0.1422394674063354,0.9720534056946284,2.9801628029565492
